shortcode,post_url,username,text,created_at,text_clean,text_norm,tokens,tokens_clean,tokens_stem,final_text,label_emosi,text_length
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,ariszahrul,Bapak pesan juga untuk momong mas kaesang gak??,,bapak pesan juga untuk momong mas kaesang gak,bapak pesan juga untuk momong mas kaesang tidak,"['bapak', 'pesan', 'juga', 'untuk', 'momong', 'mas', 'kaesang', 'tidak']","['pesan', 'momong', 'mas', 'kaesang']","['pesan', 'momong', 'mas', 'kaesang']",pesan momong mas kaesang,netral,4
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,erpan2118,@c.komo.dbmc81 kalo mau ngomong sengganya gosok gigi dulu biar mulutmu ngga bau busuk,,komodbmc kalo mau ngomong sengganya gosok gigi dulu biar mulutmu ngga bau busuk,komodbmc kalau mau ngomong sengganya gosok gigi dulu biar mulutmu tidak bau busuk,"['komodbmc', 'kalau', 'mau', 'ngomong', 'sengganya', 'gosok', 'gigi', 'dulu', 'biar', 'mulutmu', 'tidak', 'bau', 'busuk']","['komodbmc', 'ngomong', 'sengganya', 'gosok', 'gigi', 'biar', 'mulutmu', 'bau', 'busuk']","['komodbmc', 'ngomong', 'sengganya', 'gosok', 'gigi', 'biar', 'mulut', 'bau', 'busuk']",komodbmc ngomong sengganya gosok gigi biar mulut bau busuk,netral,9
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,muslim_sun84,"@yulisktbffh Betul sekali. Pastinya juga melalui Partai untuk mencalonkan diri menjadi Calon Presiden. Itu kan sdh mekanismenya. Dan itu sudah pasti ""tidak akan mudah"".",,betul sekali pastinya juga melalui partai untuk mencalonkan diri menjadi calon presiden itu kan sdh mekanismenya dan itu sudah pasti tidak akan mudah,betul sekali pastinya juga melalui partai untuk mencalonkan diri menjadi calon presiden itu kan sudah mekanismenya dan itu sudah pasti tidak akan mudah,"['betul', 'sekali', 'pastinya', 'juga', 'melalui', 'partai', 'untuk', 'mencalonkan', 'diri', 'menjadi', 'calon', 'presiden', 'itu', 'kan', 'sudah', 'mekanismenya', 'dan', 'itu', 'sudah', 'pasti', 'tidak', 'akan', 'mudah']","['pastinya', 'partai', 'mencalonkan', 'calon', 'presiden', 'mekanismenya', 'mudah']","['pasti', 'partai', 'calon', 'calon', 'presiden', 'mekanisme', 'mudah']",pasti partai calon calon presiden mekanisme mudah,netral,7
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,achma_wahyu,"Emang kuncinya di DPR,, meski presiden udah ngomong tapi kalau gak disahkan DPR sama aja",,emang kuncinya di dpr meski presiden udah ngomong tapi kalau gak disahkan dpr sama aja,emang kuncinya di dpr meski presiden sudah ngomong tetapi kalau tidak disahkan dpr sama saja,"['emang', 'kuncinya', 'di', 'dpr', 'meski', 'presiden', 'sudah', 'ngomong', 'tetapi', 'kalau', 'tidak', 'disahkan', 'dpr', 'sama', 'saja']","['emang', 'kuncinya', 'dpr', 'presiden', 'ngomong', 'disahkan', 'dpr']","['emang', 'kunci', 'dpr', 'presiden', 'ngomong', 'sah', 'dpr']",emang kunci dpr presiden ngomong sah dpr,netral,7
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,achma_wahyu,"@viver_documentation emang udah lama gak disah"" kan",,emang udah lama gak disah kan,emang sudah lama tidak disah kan,"['emang', 'sudah', 'lama', 'tidak', 'disah', 'kan']","['emang', 'disah']","['emang', 'sah']",emang sah,netral,2
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,satuhut_,"@angga_londhen coba pratinjau dari segi fungsi yang mengikat dan tingkatan kekutan hukumnya, funsi dari kepres yang mengatur dan menetapkan serta fungsi dari inpres ke dalam (internal), secara dasar uu memang lebih kuat dan kebijakan penetapan uu bukan serta merta dalam kuasa presiden kalau disimpulkan untuk hukum yang benar mengikat dan kuat harus legal dalam bentuk UU, tetapi sementara kan thresold sah untuk rumusan harus ketok palu DPR",,coba pratinjau dari segi fungsi yang mengikat dan tingkatan kekutan hukumnya funsi dari kepres yang mengatur dan menetapkan serta fungsi dari inpres ke dalam internal secara dasar uu memang lebih kuat dan kebijakan penetapan uu bukan serta merta dalam kuasa presiden kalau disimpulkan untuk hukum yang benar mengikat dan kuat harus legal dalam bentuk uu tetapi sementara kan thresold sah untuk rumusan harus ketok palu dpr,coba pratinjau dari segi fungsi yang mengikat dan tingkatan kekutan hukumnya funsi dari kepres yang mengatur dan menetapkan serta fungsi dari inpres ke dalam internal secara dasar uu memang lebih kuat dan kebijakan penetapan uu bukan serta merta dalam kuasa presiden kalau disimpulkan untuk hukum yang benar mengikat dan kuat harus legal dalam bentuk uu tetapi sementara kan thresold sah untuk rumusan harus kelihatan palu dpr,"['coba', 'pratinjau', 'dari', 'segi', 'fungsi', 'yang', 'mengikat', 'dan', 'tingkatan', 'kekutan', 'hukumnya', 'funsi', 'dari', 'kepres', 'yang', 'mengatur', 'dan', 'menetapkan', 'serta', 'fungsi', 'dari', 'inpres', 'ke', 'dalam', 'internal', 'secara', 'dasar', 'uu', 'memang', 'lebih', 'kuat', 'dan', 'kebijakan', 'penetapan', 'uu', 'bukan', 'serta', 'merta', 'dalam', 'kuasa', 'presiden', 'kalau', 'disimpulkan', 'untuk', 'hukum', 'yang', 'benar', 'mengikat', 'dan', 'kuat', 'harus', 'legal', 'dalam', 'bentuk', 'uu', 'tetapi', 'sementara', 'kan', 'thresold', 'sah', 'untuk', 'rumusan', 'harus', 'kelihatan', 'palu', 'dpr']","['coba', 'pratinjau', 'segi', 'fungsi', 'mengikat', 'tingkatan', 'kekutan', 'hukumnya', 'funsi', 'kepres', 'mengatur', 'menetapkan', 'fungsi', 'inpres', 'internal', 'dasar', 'uu', 'kuat', 'kebijakan', 'penetapan', 'uu', 'merta', 'kuasa', 'presiden', 'disimpulkan', 'hukum', 'mengikat', 'kuat', 'legal', 'bentuk', 'uu', 'thresold', 'sah', 'rumusan', 'palu', 'dpr']","['coba', 'pratinjau', 'segi', 'fungsi', 'ikat', 'tingkat', 'tan', 'hukum', 'funsi', 'pres', 'atur', 'tetap', 'fungsi', 'inpres', 'internal', 'dasar', 'uu', 'kuat', 'bijak', 'tetap', 'uu', 'merta', 'kuasa', 'presiden', 'simpul', 'hukum', 'ikat', 'kuat', 'legal', 'bentuk', 'uu', 'thresold', 'sah', 'rumus', 'palu', 'dpr']",coba pratinjau segi fungsi ikat tingkat tan hukum funsi pres atur tetap fungsi inpres internal dasar uu kuat bijak tetap uu merta kuasa presiden simpul hukum ikat kuat legal bentuk uu thresold sah rumus palu dpr,netral,36
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,satuhut_,"@angga_londhen mengacu contoh perampatas kaitanya rafael, suami sandara dewi sebagimana tercantum Ketentuan Kitab Undang-Undang Hukum Acara Pidana (KUHAP) mengatur bahwa tindakan hukum penyitaan mendahului tindakan hukum perampasan. Sehingga penyitaan dalam sistem hukum pidana Indonesia merupakan tindakan sementara penyidik menempatkan benda di bawah kekuasaanya yang di dalam Pasal 1 angka 16 mengatur bahwa penyitaan dilakukan untuk kepentingan pembuktian. Kemudian dalam Pasal 38 ayat (1) Penyitaan hanya dapat dilakukan oleh penyidik dengan surat izin Ketua Pengadilan Negeri setempat dan ayat (2) nya mengatur apabila tidak mungkin untuk mendapatkan surat izin terlebih dahulu, penyidik dapat melakukan penyitaan hanya atas benda bergerak dan segera melaporkan kepada ketua Pengadilan Negeri setempat",,mengacu contoh perampatas kaitanya rafael suami sandara dewi sebagimana tercantum ketentuan kitab undangundang hukum acara pidana kuhap mengatur bahwa tindakan hukum penyitaan mendahului tindakan hukum perampasan sehingga penyitaan dalam sistem hukum pidana indonesia merupakan tindakan sementara penyidik menempatkan benda di bawah kekuasaanya yang di dalam pasal angka mengatur bahwa penyitaan dilakukan untuk kepentingan pembuktian kemudian dalam pasal ayat penyitaan hanya dapat dilakukan oleh penyidik dengan surat izin ketua pengadilan negeri setempat dan ayat nya mengatur apabila tidak mungkin untuk mendapatkan surat izin terlebih dahulu penyidik dapat melakukan penyitaan hanya atas benda bergerak dan segera melaporkan kepada ketua pengadilan negeri setempat,mengacu contoh perampatas kaitanya rafael suami sandara dewi sebagimana tercantum ketentuan kitab undangundang hukum acara pidana kuhap mengatur bahwa tindakan hukum penyitaan mendahului tindakan hukum perampasan sehingga penyitaan dalam sistem hukum pidana indonesia merupakan tindakan sementara penyidik menempatkan benda di bawah kekuasaanya yang di dalam pasal angka mengatur bahwa penyitaan dilakukan untuk kepentingan pembuktian kemudian dalam pasal ayat penyitaan hanya dapat dilakukan oleh penyidik dengan surat izin ketua pengadilan negeri setempat dan ayat nya mengatur apabila tidak mungkin untuk mendapatkan surat izin terlebih dahulu penyidik dapat melakukan penyitaan hanya atas benda bergerak dan segera melaporkan kepada ketua pengadilan negeri setempat,"['mengacu', 'contoh', 'perampatas', 'kaitanya', 'rafael', 'suami', 'sandara', 'dewi', 'sebagimana', 'tercantum', 'ketentuan', 'kitab', 'undangundang', 'hukum', 'acara', 'pidana', 'kuhap', 'mengatur', 'bahwa', 'tindakan', 'hukum', 'penyitaan', 'mendahului', 'tindakan', 'hukum', 'perampasan', 'sehingga', 'penyitaan', 'dalam', 'sistem', 'hukum', 'pidana', 'indonesia', 'merupakan', 'tindakan', 'sementara', 'penyidik', 'menempatkan', 'benda', 'di', 'bawah', 'kekuasaanya', 'yang', 'di', 'dalam', 'pasal', 'angka', 'mengatur', 'bahwa', 'penyitaan', 'dilakukan', 'untuk', 'kepentingan', 'pembuktian', 'kemudian', 'dalam', 'pasal', 'ayat', 'penyitaan', 'hanya', 'dapat', 'dilakukan', 'oleh', 'penyidik', 'dengan', 'surat', 'izin', 'ketua', 'pengadilan', 'negeri', 'setempat', 'dan', 'ayat', 'nya', 'mengatur', 'apabila', 'tidak', 'mungkin', 'untuk', 'mendapatkan', 'surat', 'izin', 'terlebih', 'dahulu', 'penyidik', 'dapat', 'melakukan', 'penyitaan', 'hanya', 'atas', 'benda', 'bergerak', 'dan', 'segera', 'melaporkan', 'kepada', 'ketua', 'pengadilan', 'negeri', 'setempat']","['mengacu', 'contoh', 'perampatas', 'kaitanya', 'rafael', 'suami', 'sandara', 'dewi', 'sebagimana', 'tercantum', 'ketentuan', 'kitab', 'undangundang', 'hukum', 'acara', 'pidana', 'kuhap', 'mengatur', 'tindakan', 'hukum', 'penyitaan', 'mendahului', 'tindakan', 'hukum', 'perampasan', 'penyitaan', 'sistem', 'hukum', 'pidana', 'indonesia', 'tindakan', 'penyidik', 'menempatkan', 'benda', 'kekuasaanya', 'pasal', 'angka', 'mengatur', 'penyitaan', 'kepentingan', 'pembuktian', 'pasal', 'ayat', 'penyitaan', 'penyidik', 'surat', 'izin', 'ketua', 'pengadilan', 'negeri', 'ayat', 'nya', 'mengatur', 'surat', 'izin', 'penyidik', 'penyitaan', 'benda', 'bergerak', 'melaporkan', 'ketua', 'pengadilan', 'negeri']","['acu', 'contoh', 'perampatas', 'kaitanya', 'rafael', 'suami', 'sandara', 'dewi', 'sebagimana', 'cantum', 'tentu', 'kitab', 'undangundang', 'hukum', 'acara', 'pidana', 'hap', 'atur', 'tindak', 'hukum', 'sita', 'dahulu', 'tindak', 'hukum', 'ampas', 'sita', 'sistem', 'hukum', 'pidana', 'indonesia', 'tindak', 'sidik', 'tempat', 'benda', 'kekuasaanya', 'pasal', 'angka', 'atur', 'sita', 'penting', 'bukti', 'pasal', 'ayat', 'sita', 'sidik', 'surat', 'izin', 'ketua', 'adil', 'negeri', 'ayat', 'nya', 'atur', 'surat', 'izin', 'sidik', 'sita', 'benda', 'gerak', 'lapor', 'ketua', 'adil', 'negeri']",acu contoh perampatas kaitanya rafael suami sandara dewi sebagimana cantum tentu kitab undangundang hukum acara pidana hap atur tindak hukum sita dahulu tindak hukum ampas sita sistem hukum pidana indonesia tindak sidik tempat benda kekuasaanya pasal angka atur sita penting bukti pasal ayat sita sidik surat izin ketua adil negeri ayat nya atur surat izin sidik sita benda gerak lapor ketua adil negeri,netral,63
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,revalina1783,"Ayo agi"" d ketok palu to pakbuk Dpr. Negara ne ben ndang sugih",,ayo agi d ketok palu to pakbuk dpr negara ne ben ndang sugih,ayo agi di kelihatan palu to pakbuk dpr negara ne agar ndang sugih,"['ayo', 'agi', 'di', 'kelihatan', 'palu', 'to', 'pakbuk', 'dpr', 'negara', 'ne', 'agar', 'ndang', 'sugih']","['ayo', 'agi', 'palu', 'pakbuk', 'dpr', 'negara', 'ne', 'ndang', 'sugih']","['ayo', 'agi', 'palu', 'pakbuk', 'dpr', 'negara', 'ne', 'ndang', 'sugih']",ayo agi palu pakbuk dpr negara ne ndang sugih,netral,9
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,chrisvianto_putra,@angga_londhen lawan menghilang dari lane 😂,,lawan menghilang dari lane,lawan menghilang dari lane,"['lawan', 'menghilang', 'dari', 'lane']","['lawan', 'menghilang', 'lane']","['lawan', 'hilang', 'lane']",lawan hilang lane,netral,3
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,wanto_9212,"Kenapa baru sekarang ya, sebelumnya kemana aja😢",,kenapa baru sekarang ya sebelumnya kemana aja,kenapa baru sekarang ya sebelumnya kemana saja,"['kenapa', 'baru', 'sekarang', 'ya', 'sebelumnya', 'kemana', 'saja']","['ya', 'kemana']","['ya', 'mana']",ya mana,netral,2
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,novan_kayet,@cak.yadi telat paham nya lu cil kwkwkwk RUU Perampasan Aset sudah diajukan sejak SBY sampai sekarang DPR enggan utk mengesahkan,,yadi telat paham nya lu cil kwkwkwk ruu perampasan aset sudah diajukan sejak sby sampai sekarang dpr enggan utk mengesahkan,yadi telat paham nya lu cil kwkwkwk ruu perampasan aset sudah diajukan sejak sby sampai sekarang dpr enggan untuk mengesahkan,"['yadi', 'telat', 'paham', 'nya', 'lu', 'cil', 'kwkwkwk', 'ruu', 'perampasan', 'aset', 'sudah', 'diajukan', 'sejak', 'sby', 'sampai', 'sekarang', 'dpr', 'enggan', 'untuk', 'mengesahkan']","['yadi', 'telat', 'paham', 'nya', 'lu', 'cil', 'kwkwkwk', 'ruu', 'perampasan', 'aset', 'diajukan', 'sby', 'dpr', 'enggan', 'mengesahkan']","['yad', 'telat', 'paham', 'nya', 'lu', 'cil', 'kwkwkwk', 'ruu', 'ampas', 'aset', 'aju', 'sby', 'dpr', 'enggan', 'kesah']",yad telat paham nya lu cil kwkwkwk ruu ampas aset aju sby dpr enggan kesah,netral,15
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,iddestar_fish,Kawal 🔥🔥🔥,,kawal,kawal,['kawal'],['kawal'],['kawal'],kawal,netral,1
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,doddy.as,@c.komo.dbmc81 IG digunakan baca berita bro.. Siapa yg nyetir pemerintahan dan DPR. Dan kenapa Jkw baru berani di akhir jabatannya? Udah jelas semua kok,,komodbmc ig digunakan baca berita bro siapa yg nyetir pemerintahan dan dpr dan kenapa jkw baru berani di akhir jabatannya udah jelas semua kok,komodbmc ig digunakan baca berita bro siapa yang nyetir pemerintahan dan dpr dan kenapa jkw baru berani di akhir jabatannya sudah jelas semua kok,"['komodbmc', 'ig', 'digunakan', 'baca', 'berita', 'bro', 'siapa', 'yang', 'nyetir', 'pemerintahan', 'dan', 'dpr', 'dan', 'kenapa', 'jkw', 'baru', 'berani', 'di', 'akhir', 'jabatannya', 'sudah', 'jelas', 'semua', 'kok']","['komodbmc', 'ig', 'baca', 'berita', 'bro', 'nyetir', 'pemerintahan', 'dpr', 'jkw', 'berani', 'jabatannya']","['komodbmc', 'ig', 'baca', 'berita', 'bro', 'nyetir', 'perintah', 'dpr', 'jkw', 'berani', 'jabat']",komodbmc ig baca berita bro nyetir perintah dpr jkw berani jabat,netral,11
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,lazirputra,"@angga_londhen wkwkwk semua permen n Perpres tetep minta ACC DPR RI, hak presiden cuma berhak menentukan siapa menterinya saja kalo untuk urusan lain kalo masih ada hubungannya dengan rakyat DPR lah yg ACC 😂",,wkwkwk semua permen n perpres tetep minta acc dpr ri hak presiden cuma berhak menentukan siapa menterinya saja kalo untuk urusan lain kalo masih ada hubungannya dengan rakyat dpr lah yg acc,wkwkwk semua permen dan perpres tetep minta acc dpr ri hak presiden cuma berhak menentukan siapa menterinya saja kalau untuk urusan lain kalau masih ada hubungannya dengan rakyat dpr lah yang acc,"['wkwkwk', 'semua', 'permen', 'dan', 'perpres', 'tetep', 'minta', 'acc', 'dpr', 'ri', 'hak', 'presiden', 'cuma', 'berhak', 'menentukan', 'siapa', 'menterinya', 'saja', 'kalau', 'untuk', 'urusan', 'lain', 'kalau', 'masih', 'ada', 'hubungannya', 'dengan', 'rakyat', 'dpr', 'lah', 'yang', 'acc']","['wkwkwk', 'permen', 'perpres', 'tetep', 'acc', 'dpr', 'ri', 'hak', 'presiden', 'berhak', 'menentukan', 'menterinya', 'urusan', 'hubungannya', 'rakyat', 'dpr', 'acc']","['wkwkwk', 'permen', 'pres', 'tetep', 'acc', 'dpr', 'ri', 'hak', 'presiden', 'hak', 'tentu', 'menteri', 'urus', 'hubung', 'rakyat', 'dpr', 'acc']",wkwkwk permen pres tetep acc dpr ri hak presiden hak tentu menteri urus hubung rakyat dpr acc,netral,17
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,lazirputra,"@angga_londhen masalahnya pengennya Jokowi sekarang lebih menjurus ke memiskinkan yg korupsi di 0 kan dulu"" cuma disita aset dan dilelang skrng smuanya harus diganti kerugian negara jdi otomatis dimiskinkan 😂😂 dan disebelah ada yg GK setuju makannya sulit",,masalahnya pengennya jokowi sekarang lebih menjurus ke memiskinkan yg korupsi di kan dulu cuma disita aset dan dilelang skrng smuanya harus diganti kerugian negara jdi otomatis dimiskinkan dan disebelah ada yg gk setuju makannya sulit,masalahnya pengennya jokowi sekarang lebih menjurus ke memiskinkan yang korupsi di kan dulu cuma disita aset dan dilelang sekarang smuanya harus diganti kerugian negara jdi otomatis dimiskinkan dan disebelah ada yang tidak setuju makannya sulit,"['masalahnya', 'pengennya', 'jokowi', 'sekarang', 'lebih', 'menjurus', 'ke', 'memiskinkan', 'yang', 'korupsi', 'di', 'kan', 'dulu', 'cuma', 'disita', 'aset', 'dan', 'dilelang', 'sekarang', 'smuanya', 'harus', 'diganti', 'kerugian', 'negara', 'jdi', 'otomatis', 'dimiskinkan', 'dan', 'disebelah', 'ada', 'yang', 'tidak', 'setuju', 'makannya', 'sulit']","['pengennya', 'jokowi', 'menjurus', 'memiskinkan', 'korupsi', 'disita', 'aset', 'dilelang', 'smuanya', 'diganti', 'kerugian', 'negara', 'jdi', 'otomatis', 'dimiskinkan', 'disebelah', 'setuju', 'makannya', 'sulit']","['ken', 'jokowi', 'jurus', 'miskin', 'korupsi', 'sita', 'aset', 'lelang', 'smuanya', 'ganti', 'rugi', 'negara', 'jdi', 'otomatis', 'miskin', 'belah', 'tuju', 'makan', 'sulit']",ken jokowi jurus miskin korupsi sita aset lelang smuanya ganti rugi negara jdi otomatis miskin belah tuju makan sulit,netral,19
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,iccan21,berarti petinggi bukan presiden ya ? partai atau dpr dong ?,,berarti petinggi bukan presiden ya partai atau dpr dong,berarti petinggi bukan presiden ya partai atau dpr dong,"['berarti', 'petinggi', 'bukan', 'presiden', 'ya', 'partai', 'atau', 'dpr', 'dong']","['petinggi', 'presiden', 'ya', 'partai', 'dpr']","['petinggi', 'presiden', 'ya', 'partai', 'dpr']",petinggi presiden ya partai dpr,netral,5
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,anindya_nayyara_k,@viver_documentation belum ada standar objektif,,belum ada standar objektif,belum ada standar objektif,"['belum', 'ada', 'standar', 'objektif']","['standar', 'objektif']","['standar', 'objektif']",standar objektif,netral,2
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,anindya_nayyara_k,@melvin_aleksander mosokkkkk,,mosokkkkk,mosokkkkk,['mosokkkkk'],['mosokkkkk'],['mosokkkkk'],mosokkkkk,netral,1
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,anindya_nayyara_k,@pujiaprilianto16 nyalahne mahasiswa. Kon penggayane lapo,,nyalahne mahasiswa kon penggayane lapo,nyalahne mahasiswa kon penggayane lapo,"['nyalahne', 'mahasiswa', 'kon', 'penggayane', 'lapo']","['nyalahne', 'mahasiswa', 'kon', 'penggayane', 'lapo']","['nyalahne', 'mahasiswa', 'kon', 'penggayane', 'lapo']",nyalahne mahasiswa kon penggayane lapo,anger,5
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,anindya_nayyara_k,@y.sup_09 Kon sopo kok ngongkon?,,sup kon sopo kok ngongkon,sup kon sopo kok ngongkon,"['sup', 'kon', 'sopo', 'kok', 'ngongkon']","['sup', 'kon', 'sopo', 'ngongkon']","['sup', 'kon', 'sopo', 'ngongkon']",sup kon sopo ngongkon,netral,4
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,anindya_nayyara_k,@revalina1783 la sg korupsi jane yo wong wong kui lo,,la sg korupsi jane yo wong wong kui lo,la sg korupsi jane yo wong wong kui kamu,"['la', 'sg', 'korupsi', 'jane', 'yo', 'wong', 'wong', 'kui', 'kamu']","['la', 'sg', 'korupsi', 'jane', 'yo', 'kui']","['la', 'sg', 'korupsi', 'jane', 'yo', 'kui']",la sg korupsi jane yo kui,anger,6
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,may___june8706,DPR yg ngesahkan bukan PRESIDEN,,dpr yg ngesahkan bukan presiden,dpr yang ngesahkan bukan presiden,"['dpr', 'yang', 'ngesahkan', 'bukan', 'presiden']","['dpr', 'ngesahkan', 'presiden']","['dpr', 'ngesahkan', 'presiden']",dpr ngesahkan presiden,netral,3
,https://www.instagram.com/p/C60fwkErizU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,agung_supriyanto95,Korea2 nderek dawoh boss😂,,korea nderek dawoh boss,korea nderek dawoh boss,"['korea', 'nderek', 'dawoh', 'boss']","['korea', 'nderek', 'dawoh', 'boss']","['korea', 'nderek', 'dawoh', 'boss']",korea nderek dawoh boss,netral,4
